County,SubCounty,Ward,sub location,lat,long,locality(Crush/Abattoir/Village/market),Date of start of outbreak,month,year,date,Month,year,Disease/Condition,Nature of diagnosis (clinical/lab/pm),Test used (if Laboratory),Species,No. at Risk,No. sick,Deaths,Slaughtered *,Destroyed **,"Production System(Intensive, Extensive, Mixed)",If Zoonosis No. of human beings affected,Disease Control Measure Undertaken***,No.of animals vaccinated,"Organisation (GOK, Private)",Source,,
Kitui ,Mwingi central,waita,waita,-0.9402797,38.0627253,Village,29,6,2021,1/20/2021,June,2021,Rabies,clinical,N/A,Dog,8,1,1,0,,Intensive,0,vaccinated,,GOK,CDVS-KITUI,,
Kwale,Kinango,Mackinnon Road,,-3.7654276,39.1789115,Village/Farm,19,January,2021,1/19/2021,January,2021,Rabies,Clinical,,Dogs,2,1,0,0,0,Intensive,6,[Treatment],1,GOK,KABS,,
Kwale,Kinango,Mackinnon Road,,-3.7581263,39.1551805,Village/Farm,9,2,2021,01/11/2021,Feb,2021,Rabies,Clinical,,Goats,6,1,0,0,0,Extensive,0,[Treatment],0,KABS,KABS,,
Kwale,Matuga,Tsimba Golini,,-4.028766,39.5851464,Village/Farm,2,4,2021,01/04/2021,April,2021,Rabies,Clinical,,Dogs,3,1,0,0,0,N/A,0,[Quarantine],0,KABS,Kabs,,
Kwale,Kinango,Mlunguni,Makamini,-3.944127,39.254621,Village,2,4,2021,01/02/2021,April,2021,Rabies,Laboratory,Sellar's stain,Dog,0,1,1,0,-,N/A,-,Vaccination,-,GOK,RVIL MARIAKANI,,
Laikipia,laikipia North,Segera,Mpala,-,-,-,-,April,2021,1/21/2021,April,2021,Brucellosis,Laboratory,CFT,Cattle,550,8,0,0,0,Extensive,N/A,Treatment ,n/a,GOK,CDVS LAIKIPIA,,
Laikipia,Laikipia East,Segera,Muramati,0.1251,37.069,-,3,3,2021,1/15/2021,April,2021,Brucellosis,Clinical,N/A,Sheep,38,2,-,-,-,N/A,N/A,samples taken to vil,n/a,GOK,CDVS LAIKIPIA,,
Lamu,Lamu West,Mkunumbi,,-2.3305483,40.8169553,Village/Farm,11,January,2021,01/11/2021,January,2021,Rabies,Clinical,,Dogs,2,1,0,0,0,Extensive,0,[Vaccination],2,GOK,KABS,,
Lamu,Lamu West,Bahari,,-2.3842504,40.7014382,Village/Farm,26,2,2021,1/26/2021,Feb,2021,Rabies,Clinical,,Dogs,1,1,0,0,1,N/A,3,[Vaccination],1,KABS,KABS,,
Lamu,Lamu West,Hongwe,,-2.379348,40.6453137,Village/Farm,9,2,2021,01/10/2021,Feb,2021,Rabies,Clinical,,Cattle,1,1,0,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Lamu,Lamu West,Mkunumbi,,-2.3286334,40.8157381,Village/Farm,12,2,2021,01/12/2021,Feb,2021,Rabies,Clinical,,Cattle,3,1,0,0,0,Extensive,0,[Vaccination],1,KABS,KABS,,
Machakos,Kangundo,Kangundo East,,-1.3673538,37.3411459,Village/Farm,15,January,2021,1/19/2021,January,2021,Brucellosis,Clinical,,Cattle,2,1,0,0,0,Extensive,0,[Treatment],0,GOK,KABS,,
Machakos,Kangundo,Kangundo East,,-1.3679818,37.3464906,Village/Farm,26,January,2021,1/26/2021,January,2021,Brucellosis,Clinical,,Cattle,3,1,0,0,0,Intensive,0,[Treatment],0,GOK,KABS,,
Machakos,Kangundo,Kangundo West,,-1.4641798,37.31709,Village/Farm,28,January,2021,1/28/2021,January,2021,Brucellosis,Clinical,,Cattle,26,1,0,0,0,Intensive,0,[Treatment],0,GOK,KABS,,
Machakos,Kangundo,Kangundo West,,-1.366713,37.3447705,Village/Farm,9,2,2021,01/09/2021,Feb,2021,Brucellosis,Clinical,,Cattle,5,1,0,0,0,Extensive,0,[Treatment],0,KABS,KABS,,
Machakos,Kathiani,Kathiani Central,,-1.3711591,37.3180925,Village/Farm,8,3,2021,01/08/2021,March,2021,Rabies,Clinical,,Dogs,3,2,0,0,0,Intensive,0,[Vaccination],0,KABS,Kabs,,
Machakos,Kangundo,Kangundo West,,-1.3626758,37.3458225,Village/Farm,16,3,2021,1/16/2021,March,2021,Brucellosis,Clinical,,Cattle,3,1,0,0,0,Extensive,0,[Treatment],0,KABS,Kabs,,
Makueni,Kibwezi West,Nguu/Masumba,,-2.0267621,37.6243187,Village/Farm,10,January,2021,01/12/2021,January,2021,Rabies,Clinical,,Dogs,3,1,0,0,0,Mixed,1,[No Action],0,GOK,KABS,,
Makueni,Makueni,Wote,,-1.7812331,37.6315098,Market,11,3,2021,01/11/2021,March,2021,Rabies,Clinical,,Dogs,3,3,0,0,0,Mixed,0,"[Quarantine, Stamping Out]",0,KABS,Kabs,,
Makueni,Makueni,Wote,Uiyoa,-1.774878,37.606901,-,-,May,2021,01/04/2021,May,2021,Rabies,Laboratory,FAT,Dog,-,1,-,-,-,N/A,-,-,N/A,GOK,TRF-CVL,,
Makueni,mbooni ,Kisau,Ngoni,-1.665133,37.534506,-,-,May,2021,1/18/2021,May,2021,Rabies,Laboratory,FAT,Dog,-,1,-,-,-,N/A,-,-,N/A,GOK,TRF-CVL,,
Makueni,Kibwezi East,Masongaleni,-,-2.4914711,38.0520693,Village/Farm,2,6,2021,01/01/2021,June,2021,Rabies,Clinical,N/A,Cattle,0,1,0,0,0,Mixed,0,[Vaccination],0,GOK,KABS,,
Mandera,Lafey,Lafey,,3.149639,41.1861912,Village/Farm,26,January,2021,1/30/2021,January,2021,Brucellosis,Clinical,,Goats,6,1,0,0,0,N/A,0,[Treatment],0,GOK,KABS,,
Mandera,Lafey,Lafey,,3.149639,41.1861912,Village/Farm,27,January,2021,1/27/2021,January,2021,Brucellosis,Clinical,,Goats,16,2,0,0,0,N/A,0,[Treatment],0,GOK,KABS,,
Mandera,Lafey,Lafey,,3.1509972,41.1880767,Village/Farm,23,January,2021,1/26/2021,January,2021,Brucellosis,Clinical,,Goats,15,3,1,0,0,N/A,0,[Treatment],0,GOK,KABS,,
Mandera,Lafey,Lafey,,3.149639,41.1861912,Village/Farm,22,January,2021,1/25/2021,January,2021,Brucellosis,Clinical,,Goats,55,6,1,0,0,N/A,0,[Treatment],0,GOK,KABS,,
Mandera,Mandera North,Rhamudimtu,Yabicho/Kalmalab,3.895392,40.994701,Farmland,25,12,2020,01/01/2021,Feb,2021,RVF,Laboratory,ELISA,Camel,300,14,8,2,0,Extensive,10,"ring vaccination, Vector control",50000,GOK,CDVS-MANDERA,,
Mandera,Mandera North,Rhamudimtu,Yabicho A,3.895392,40.994701,Farmland,25,12,2020,1/15/2021,Feb,2021,RVF,Laboratory,ELISA,Camel,500,25,9,0,0,Extensive,0,"ring vaccination, Vector control",50000,GOK,CDVS-MANDERA,,
Mombasa,Nyali,Mukomani,Kongowea,-4.018389,39.69511,Show Ground,17,4,2021,1/17/2021,April,2021,Anthrax,Laboratory,Microscopy,Goat,15,1,1,0,0,Mixed,Nill,Disnfection and antibiotic therapy,1/0/1900,GOK,Mombasa County,,
Mombasa,Nyali,Mkomani,Kongwea,-4.018389,39.69511,Village,17,4,2021,1/17/2021,April,2021,Anthrax,Laboratory,Microscopy,Goat,100,1,1,-,-,Extensive,-,Vaccination,-,GOK,RVIL-MARIAKANI,,
Mombasa,Kisauni,Nyali,KSPCA,-3.946323,39.708828,Village,28,4,2021,1/28/2021,April,2021,Rabies,Laboratory,Sellar's stain,Dog,-,1,1,-,-,N/A,N/A,Vaccination,n/a,GOK,RVIL MARIAKANI,,
Mombasa,Kisauni,Bamburi,KSPCA,-3.946323,39.708828,Village,5,5,2021,01/05/2021,May,2021,Rabies,Laboratory,Sellar's stain,Dog,-,1,1,-,-,N/A,N/A,Vaccination,n/a,GOK,RVIL MARIAKANI,,
Murangá,KIHARU,GATURI,KIMUIRU,-0.672887,37.160383,VILLAGE,19,January,2021,1/20/2021,January,2021,Anthrax ,Laboratory,Giemsa Staining and Microscopy ,Goats,8,1,5,0,0,INTENSIVE,0,N/A,N/A,GOK,RVIL-KARATINA,,
Murang'a ,MARAGUA,MAKUYU,MWITUMBERIA,-0.869548,37.192354,VILLAGE,16,6,2021,1/17/2021,June,2021,Rabies,CLINICAL,N/A,Dog,2,1,NIL,NIL,NIL,MIXED,NA,VACCINATION,twenty ,GOK,CDVS-MURANG'A,,
Nairobi ,Makadara,Eastlands,Uhuru estate,-1.272159,36.873304,,4,3,2021,01/05/2021,March,2021,Rabies,Laboratory,FAT,dogs,1,1,1,,,,,,,GOK,CVL-TRF,,
Nairobi ,Langata,Karen,-,-1.326897,36.690534,-,10,4,2021,01/12/2021,April,2021,Rabies,Laboratory,FAT,Dog,-,1,-,N/A,N/A,N/A,N/A,N/A,N/A,GOK,TRF-CVL,,
Nakuru,Nakuru Town East,Flamingo,,-0.2888088,36.0628276,Village/Farm,16,2,2021,1/17/2021,Feb,2021,Brucellosis,Clinical,,Cattle,6,2,0,0,0,Mixed,0,[Other],0,KABS,KABS,,
Nakuru,Rongai,Menengai West,,-0.239378,36.0055534,Village/Farm,17,2,2021,1/19/2021,Feb,2021,Anthrax,Laboratory,Microscopy,Sheep,39,1,1,0,0,Mixed,0,[Vaccination],39,KABS,KABS,,
Nakuru,Rongai,Menengai West,,-0.233218333,35.994145,Village/Farm,17,2,2021,1/19/2021,Feb,2021,Anthrax,Laboratory,Microscopy,Sheep,39,1,1,0,0,Mixed,0,[Vaccination],39,KABS,KABS,,
Nakuru,Rongai,Menengai West,,-0.2431346,36.0108914,Village/Farm,17,2,2021,1/19/2021,Feb,2021,Anthrax,Laboratory,Microscope,Sheep,39,1,1,0,0,Mixed,0,[Vaccination],39,KABS,KABS,,
Nakuru,Rongai,Menengai West,,-0.233312841,35.99411035,Village/Farm,17,2,2021,1/19/2021,Feb,2021,Anthrax,Laboratory,Microscopy,Sheep,39,1,1,0,0,Mixed,0,[Vaccination],39,KABS,KABS,,
Nakuru,Rongai,Menengai West,,-0.288838333,36.06277,Village/Farm,17,2,2021,1/19/2021,Feb,2021,Anthrax,Laboratory,Microscop,Sheep,39,1,1,0,0,Mixed,0,[Vaccination],39,KABS,KABS,,
NAKURU,Naivasha,Olkaria,Narasha,-0.898015,36.368395,Village,24,2,2021,1/25/2021,Feb,2021,Rabies,Laboratory,FAT,Dogs,120,1,1,0,1,WILD,2,Destruction,Nil,KWS,cdvs- nakuru county,,
Nakuru,Kuresoi South,Amalo,Timoi,-0.59169,35.687159,village,7,4,2021,01/07/2021,April,2021,Rabies,Clinical,N/A,Cattle,7,1,1,NIL,1,Mixed,2,Vaccination,7,GOK,Nakuru County,,
Nakuru,Naivasha,Maiela,Goigoi,-0.864784,36.229433,Village,6,5,2021,01/06/2021,May,2021,Rabies,CLINICAL,N/A,Dog,30 DOGS,1,1,0,1,N/A,N/A,DESTROYED,n/a,Private,-,,
Nandi,Chesumei,Lelmokwo/Ngechek,,0.2551855,35.1411449,Village/Farm,10,January,2021,01/10/2021,January,2021,Anthrax,Post Mortem,,Cattle,11,1,1,0,1,Mixed,0,[Vaccination],11,GOK,KABS,,
Nandi,Nandi Hills,Nandi Hills,,0.1552907,35.1995621,Village/Farm,29,6,2021,1/29/2021,June,2021,Rabies,Clinical,N/A,Cattle,,4,0,0,2,Mixed,2,[Vaccination],5,GOK,KABS,,
Narok,Narok South,Loita,,-1.9758564,35.8877938,Village/Farm,28,January,2021,1/30/2021,January,2021,Rabies,Clinical,,Dogs,1000,2,0,0,0,Mixed,0,[Vaccination],200,GOK,KABS,,
Narok,Narok South,Loita,,-1.8648534,35.7913451,Village/Farm,12,3,2021,1/13/2021,March,2021,Rabies,Clinical,,Dogs,10,2,0,0,0,Mixed,0,[Vaccination],10,KABS,Kabs,,
Narok,Narok South,Loita,,-1.8481354,35.8033806,Village/Farm,22,3,2021,1/23/2021,March,2021,Rabies,Clinical,,Dogs,8,3,0,0,0,Mixed,0,[Vaccination],8,KABS,Kabs,,
Narok,Narok South,Loita,-,-1.938631,35.7309624,Village/Farm,22,5,2021,1/23/2021,May,2021,Rabies,Clinical,N/A,Dog,27,8,0,0,0,Mixed,0,[Vaccination],27,GOK,KABS,,
Nyamira,Kitutu Masaba,Rigoma,,-0.2888468,36.0628193,Village/Farm,16,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Cattle,15,5,0,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Nyamira,Kitutu Masaba,Gesima,,-0.2888587,36.0628214,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Sheep,5,6,0,0,0,Mixed,0,[Vaccination],0,KABS,KABS,,
Nyamira,Kitutu Masaba,Rigoma,,-0.2888181,36.0628285,Village/Farm,16,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Sheep,31,14,0,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Nyamira,Kitutu Masaba,Rigoma,,-0.2888457,36.0628215,Village/Farm,16,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Goats,23,3,9,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Nyamira,Kitutu Masaba,Gachuba,,-0.2888625,36.0628206,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Post Mortem,,Goats,23,3,9,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Nyamira,Kitutu Masaba,Magombo,,-0.2888575,36.0628207,Market,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Cattle,15,5,0,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Nyamira,Kitutu Masaba,Magombo,,-0.2888101,36.0628281,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Cattle,15,5,0,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Nyamira,Kitutu Masaba,Magombo,,-0.2888413,36.062824,Village/Farm,17,2,2021,1/17/2021,Feb,2021,RVF,Clinical,,Goats,23,12,9,0,9,Mixed,0,[Quarantine],0,KABS,KABS,,
Nyamira,Borabu,Esise,,-0.2888603,36.0628179,Village/Farm,16,2,2021,1/18/2021,Feb,2021,Rabies,Clinical,,Dogs,2,1,0,0,0,N/A,1,"[Quarantine, Other]",0,KABS,KABS,,
Nyamira,Borabu,Esise,,-0.2888569,36.0628203,Village/Farm,16,2,2021,1/18/2021,Feb,2021,Rabies,Clinical,,Dogs,2,1,0,0,0,N/A,1,[Other],0,KABS,KABS,,
Nyamira,Borabu,Esise,,-0.2887747,36.0628318,Village/Farm,16,2,2021,1/18/2021,Feb,2021,Rabies,Clinical,,Dogs,2,1,0,0,0,N/A,1,[Other],0,KABS,KABS,,
Nyamira,Borabu,Esise,,-1.2841,36.8155,Village/Farm,16,2,2021,1/18/2021,Feb,2021,Rabies,Clinical,,Dogs,2,1,0,0,0,N/A,1,[Other],0,KABS,KABS,,
Nyamira,Borabu,Esise,,-0.2888642,36.0628267,Village/Farm,16,2,2021,1/18/2021,Feb,2021,Rabies,Clinical,,Dogs,2,1,0,0,0,N/A,1,[Other],0,KABS,KABS,,
Nyamira,Borabu,Esise,,-0.2885671,36.0646608,Village/Farm,16,2,2021,1/18/2021,Feb,2021,Rabies,Clinical,,Dogs,2,1,0,0,0,Mixed,1,[No Action],0,KABS,KABS,,
Nyamira,Kitutu Masaba,Kemera,,-0.5620661,34.9352096,Village/Farm,18,2,2021,1/22/2021,Feb,2021,Rabies,Clinical,,Cattle,2,1,0,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Nyamira,Kitutu Masaba,Rigoma,,-0.6139635,34.9645124,Village/Farm,25,2,2021,1/25/2021,Feb,2021,Brucellosis,Post Mortem,,Cattle,3,1,0,0,0,Mixed,,[Treatment],0,KABS,KABS,,
Nyamira,Kitutu Masaba,Rigoma,,-0.7007878,34.9112044,Village/Farm,26,2,2021,1/27/2021,Feb,2021,Brucellosis,Clinical,,Cattle,2,1,1,0,0,Mixed,0,[No Action],0,KABS,KABS,,
Nyamira,Borabu,Mekenene,,-0.7637031,35.0066302,Village/Farm,27,2,2021,1/28/2021,Feb,2021,Anthrax,Clinical,,Cattle,4,1,4,0,0,Mixed,0,[Quarantine],0,KABS,KABS,,
Nyamira,Kitutu Masaba,Gachuba,,-0.7079714,34.8712108,Village/Farm,6,3,2021,01/08/2021,March,2021,Rabies,Clinical,,Dogs,3,1,0,0,0,Mixed,0,[Vaccination],3,KABS,Kabs,,
Nyamira,West Mugirango,Bosamaro,,-0.5687605,34.9323067,Village/Farm,19,3,2021,1/19/2021,March,2021,Rabies,Clinical,,Cattle,3,1,0,1,3,Mixed,1,[Quarantine],10,KABS,Kabs,,
Nyamira,Kitutu Masaba,Rigoma,,-0.7293703,34.9347239,Village/Farm,2,4,2021,01/01/2021,April,2021,Brucellosis,Clinical,,Cattle,0,1,0,0,0,Mixed,,[Vaccination],0,KABS,Kabs,,
Nyamira,Kitutu Masaba,Rigoma,-,-0.7208354,34.962044,Village/Farm,24,4,2021,1/24/2021,April,2021,Brucellosis,Clinical,N/A,Cattle,3,1,0,0,0,Mixed,-,[Treatment],0,GOK,KABS,,
Nyamira,West Mugirango,Bosamaro,-,-0.6799619,34.9928868,Village/Farm,22,4,2021,1/23/2021,April,2021,Rabies,Post Mortem,Necropsy,Dog,6,2,1,0,1,Mixed,0,"[Vaccination, Treatment]",3,GOK,KABS,,
Nyamira,Kitutu Masaba,Gesima,-,-0.7137882,34.96117,Village/Farm,27,4,2021,1/27/2021,April,2021,Brucellosis,Clinical,N/A,Cattle,2,1,0,0,0,Mixed,0,[Treatment],0,GOK,KABS,,
Nyamira,West Mugirango,Bosamaro,-,-0.6780414,34.9932865,Market,28,4,2021,1/28/2021,April,2021,Rabies,Post Mortem,Necropsy,Cattle,6,2,1,0,0,N/A,-,[Vaccination],4,GOK,KABS,,
Nyamira,Nyamira South,Bogichora,Makairo,-0.646088,34.979328,Village,28,5,2021,01/02/2021,June,2021,Rabies,Laboratory,RAT,Cattle,4,1,1,0,0,Mixed,0,Advised,0,GOK,RVIL KERICHO,,
Nyamira,West Mugirango,Bogichora,-,-0.6173457,34.9463557,Village/Farm,20,5,2021,1/31/2021,May,2021,Rabies,Clinical,N/A,Cattle,15,1,4,0,0,Mixed,0,"[Vaccination, Quarantine]",0,GOK,KABS,,
Nyamira,West Mugirango,Bogichora,-,-0.6173457,34.9463557,Village/Farm,28,5,2021,01/02/2021,June,2021,Rabies,Clinical,N/A,Cattle,7,1,1,0,0,Mixed,8,[Vaccination],0,GOK,KABS,,
Nyamira,Nyamira South,Bogichora,Makairo,-0.577498,34.913332,Village,28,5,2021,01/02/2021,June,2021,Rabies,Laboratory,RAT,Cattle,4,1,1,0,0,Mixed,0,Advised,0,GOK,RVIL-KERICHO,,
Nyamira,Nyamira South,Township,Township,-0.367816,35.285288,Village,20,6,2021,1/25/2021,June,2021,Rabies,Laboratory,RAT,Goat,2,1,1,0,0,Mixed,2,Advised,0,GOK,RVIL-KERICHO,,
Nyamira,West Mugirango,Township,-,-0.5711903,34.9349848,Village/Farm,18,6,2021,1/25/2021,June,2021,Rabies,Clinical,N/A,Goat,-,1,0,1,1,Mixed,4,[No Action],0,GOK,KABS,,
Nyamira,Borabu,Nyansiongo,-,-0.7979322,34.957036,Village/Farm,28,6,2021,1/28/2021,June,2021,Brucellosis,Clinical,N/A,Cattle,-,19,0,0,0,Mixed,0,[Treatment],0,GOK,KABS,,
Nyandarua,Olkalau,Kaimbaga,Gichingo,-0.405393,36.547022,Kariamu,17,1,2021,1/17/2021,March,2021,RVF,Laboratory,"Competitive ELISA, Culture, WEC",sheep,132,16,16,,,,,,,GOK,CVL-TRF,,
NYERI,MKURWE-INI,ICHAMARA,ICHAMARA,-0.530976,37.086111,VILLAGE,6,2,2021,01/07/2021,Feb,2021,Anthrax,Laboratory,GIEMSA STAINING AND MICROSCOPY,Cattle,41,1,2,0,0,INTENSIVE,3,N/A,N/A,GOK,RVIL-KARATINA,,
Nyeri ,MUKURWE-INI,RIGI,KIGATHE,-0.353138,37.021055,-,5,5,2021,01/04/2021,May,2021,ANTHRAX,Laboratory,Microscopy,Cattle,2,1,1,0,0,Intensive,5,N/A,n/a,GOK,RVIL KARATINA,,
Samburu,Samburu West,Lodokejek,,0.7825428,36.9079131,Village/Farm,9,3,2021,01/09/2021,March,2021,Rabies,Clinical,,Dogs,15,1,0,0,0,Extensive,0,[Treatment],0,KABS,Kabs,,
Samburu,Samburu North,Baawa,,1.0912189,36.7016193,Crush,14,3,2021,1/15/2021,March,2021,Rabies,Clinical,,Dogs,2,1,0,0,0,Extensive,0,[Vaccination],1,KABS,Kabs,,
Samburu,Samburu East,Waso,,1.197314,37.6125444,Village/Farm,1,2,2021,1/16/2021,March,2021,Brucellosis,Clinical,,Goats,100,10,0,0,0,Extensive,0,[No Action],0,KABS,Kabs,,
Samburu,Samburu West,Maralal,-,1.0971223,36.6945419,Crush,22,4,2021,1/22/2021,April,2021,Rabies,Clinical,N/A,Dog,2,1,0,0,1,N/A,0,[Vaccination],1,GOK,KABS,,
Siaya,Gem,Central Gem,-,0.049042,34.465721,Village/Farm,2,6,2021,01/04/2021,June,2021,Rabies,Clinical,N/A,Dog,1,1,0,0,1,Mixed,0,"[Vaccination, Quarantine]",1,GOK,KABS,,
Taita Taveta,Voi,Mbololo,,-3.3961145,38.582985,Village/Farm,4,1,2021,01/04/2021,January,2021,Rabies,Clinical,,canine,2,2,0,0,0,Mixed,0,[Vaccination],2,KABS,KABS,,
Taita Taveta,Taveta,Mata,,-3.3893337,37.7767399,Village/Farm,27,January,2021,1/28/2021,January,2021,RVF,Clinical,,Cattle,5,1,0,0,0,Extensive,0,[Treatment],0,GOK,KABS,,
Taita Taveta,Wundanyi,Wumingu/Kishushe,,-3.3813274,38.3341909,Crush,9,2,2021,01/09/2021,Feb,2021,Rabies,Clinical,,Dogs,2,1,0,0,0,Extensive,0,[Vaccination],0,KABS,KABS,,
Taita Taveta,Taveta,Mahoo,,-3.37923,37.6694252,Village/Farm,25,2,2021,1/25/2021,Feb,2021,Rabies,Clinical,,Dogs,1,1,0,0,0,Extensive,0,[Stamping Out],0,KABS,KABS,,
Tharaka-Nithi,Maara,Chogoria,,-0.2264638,37.623525,Village/Farm,26,January,2021,1/26/2021,January,2021,Anthrax,Clinical,,Cattle,3,1,1,0,0,Intensive,5,"[Treatment, Quarantine]",0,GOK,KABS,,
Tharaka-Nithi,Maara,Chogoria,,-0.2710385,37.652133,Village/Farm,19,2,2021,1/19/2021,Feb,2021,Anthrax,Clinical,,Cattle,14,1,1,0,0,Intensive,0,[Other],0,KABS,KABS,,
Tharaka-Nithi,Chuka/Igambang'Ombe,Mugwe,,-0.3563171,37.659782,Village/Farm,21,2,2021,1/21/2021,Feb,2021,Anthrax,Clinical,,Pigs,0,1,0,0,0,Intensive,0,[Other],0,KABS,KABS,,
Tharaka-Nithi,Maara,Chogoria,,-0.2710385,37.652133,Village/Farm,10,3,2021,01/10/2021,March,2021,Anthrax,Clinical,,Cattle,25,1,1,0,0,Intensive,1,[Treatment],0,KABS,Kabs,,
Tharaka-Nithi,Maara,Ganga,,-0.2732976,37.7339004,Village/Farm,11,6,2021,01/11/2021,June,2021,Anthrax,Post Mortem,Necropsy,Cattle,,2,1,0,0,Intensive,0,Burry ,0,GOK,KABS,,
Trans Nzoia,Kiminini,Sirende,,0.8990926,34.9211999,Village/Farm,8,January,2021,1/13/2021,January,2021,Brucellosis,Clinical,,Cattle,9,1,0,0,0,Extensive,,[Treatment],0,GOK,KABS,,
Trans Nzoia,Cherangany,Cherangany/Suwerwa,,0.9861744,35.2256647,Village/Farm,14,January,2021,1/14/2021,January,2021,Rabies,Clinical,,Sheep,6,1,0,0,0,Intensive,,[Other],0,GOK,KABS,,
Trans Nzoia,Kiminini,Sikhendu,,0.9598516,34.939809,Village/Farm,9,3,2021,1/14/2021,March,2021,Brucellosis,Clinical,,Cattle,1,1,0,0,0,Intensive,,[No Action],0,KABS,Kabs,,
Trans Nzoia,Endebess,Chorlim,Chorlim,1.050555,34.750711,Farm,10,4,2021,1/13/2021,April,2021,Rabies,Clinical,N/A,Dog,1,1,0,0,1,N/A,None,Vaccinate all other livestock in the area,12,GOK,Trans Nzoia County,,
Turkana,Central,Kanamkemer,Nabulon,3.065349,35.695541,Village,4,January,2021,01/04/2021,January,2021,Brucellosis,Laboratory,Serology,Cattle,11,2,0,0,0,Extensive,0,Advised,0,GOK,LAB-TURKANA,,
Turkana,Central,Kanamkemer,Nabulon,3.065349,35.695541,Village,4,January,2021,01/04/2021,January,2021,Brucellosis,Laboratory,Serology,Cattle,34,3,0,0,0,Extensive,0,Advised,0,GOK,LAB-TURKANA,,
Turkana,Central,Kanamkemer,Caanan,3.065349,35.695541,Village,4,January,2021,01/04/2021,January,2021,Brucellosis,Laboratory,Serology,Goats,8,1,0,0,0,Extensive,0,Advised,0,GOK,LAB-TURKANA,,
Turkana,Central,kanamkemer,Caanan,3.065349,35.695541,Village,4,January,2021,01/04/2021,January,2021,Brucellosis,Laboratory,Serology,Goats,27,2,0,0,0,Extensive,0,Advised,0,GOK,LAB-TURKANA,,
Turkana,Central,Kerio,Lorengelup,3.056223,35.918417,Village,6,January,2021,01/06/2021,January,2021,Brucellosis,Laboratory,Serology,Cattle,9,2,0,0,0,Extensive,0,Advised,0,GOK,LAB-TURKANA,,
Turkana,Central,Kerio,Lorengelup,3.056223,35.918417,Village,6,January,2021,01/06/2021,January,2021,Brucellosis,Laboratory,Serology,Goats,7,2,0,0,0,Extensive,0,Advised,0,GOK,LAB-TURKANA,,
Turkana,Central,kerio,Lorengelup,3.056223,35.918417,Village,6,January,2021,01/06/2021,January,2021,Brucellosis,Laboratory,Serology,Goats,10,3,0,0,0,Extensive,0,Advised,0,GOK,LAB-TURKANA,,
Turkana,Central,Township,Soweto,3.80827,34.852464,Village,7,January,2021,01/07/2021,January,2021,Brucellosis,Laboratory,Serology,Goats,4,1,0,0,0,Extensive,0,Advised,0,GOK,LAB-TURKANA,,
Turkana,Central,Kanamkemer,Kanamkemer,3.065349,35.695541,Village,7,January,2021,01/07/2021,January,2021,Brucellosis,Laboratory,Serology,Goats,10,1,0,0,0,Extensive,0,Advised,0,GOK,LAB-TURKANA,,
Turkana,Central,kanamkemer,Kanamkemer,3.065349,35.695541,Village,7,January,2021,01/07/2021,January,2021,Brucellosis,Laboratory,Serology,Goats,53,5,0,0,0,Extensive,0,Advised,0,GOK,LAB-TURKANA,,
Turkana,Central,Township,Nakwalele,3.519797,35.075002,Village,8,January,2021,01/08/2021,January,2021,Brucellosis,Laboratory,Serology,Cattle,2,1,0,0,0,Extensive,0,Advised,0,GOK,LAB-TURKANA,,
Turkana,Central,Township,Nakwalele,3.519797,35.075002,Village,8,January,2021,01/08/2021,January,2021,Brucellosis,Laboratory,Serology,Goats,10,2,0,0,0,Extensive,0,Advised,0,GOK,LAB-TURKANA,,
Turkana,CENTRAL,TOWNSHIP,NAKWALELE,3.519797,35.075002,VILLAGE,15,January,2021,1/18/2021,January,2021,Brucellosis,Laboratory,Serology,Sheep,10,3,0,0,0,EXTENSIVE,0,ADVISED,0,GOK,LAB-TURKANA,,
Turkana,CENTRAL,TOWNSHIP,NAKWALELE,3.519797,35.075002,VILLAGE,13,January,2021,1/18/2021,January,2021,Brucellosis,Laboratory,Serology,Sheep,8,1,0,0,0,EXTENSIVE,0,ADVISED,0,GOK,LAB-TURKANA,,
Turkana,CENTRAL,KANAMKEMER,NABULON,3.065349,35.695541,VILLAGE,20,January,2021,1/21/2021,January,2021,Brucellosis,Laboratory,Serology,Sheep,21,2,0,0,0,EXTENSIVE,0,ADVISED,0,GOK,LAB-TURKANA,,
