county,lag,Model type,variable,estimate,std.error,statistic,p.value,conf.low,conf.high,r_squared,AIC,adj_r_squared,significance
Tana River,2,Combined,Total animal incidence,-1.46,1.443,-1.011,0.314,-3.834,0.914,0.00983427968615873,1308.46008318033,0,Not Significant
Tana River,3,Combined,(Intercept),1.8,49.232,0.037,0.971,-79.187,82.788,0.00573947340669807,1297.47980360322,-0.004,Not Significant
Tana River,3,Combined,Total animal incidence,1.115,1.453,0.767,0.445,-1.275,3.506,0.00573947340669807,1297.47980360322,-0.004,Not Significant
Tana River,4,Combined,(Intercept),2.133,49.855,0.043,0.966,-79.878,84.143,0.000106496016058528,1286.63409223152,-0.01,Not Significant
Tana River,4,Combined,Total animal incidence,-0.152,1.465,-0.104,0.918,-2.561,2.257,0.000106496016058528,1286.63409223152,-0.01,Not Significant
Tana River,5,Combined,(Intercept),2.189,50.232,0.044,0.965,-80.443,84.82,0.0047231181034702,1274.72371415644,-0.005,Not Significant
Tana River,5,Combined,Total animal incidence,-1.012,1.468,-0.689,0.492,-3.427,1.404,0.0047231181034702,1274.72371415644,-0.005,Not Significant
Tana River,6,Combined,(Intercept),2.246,50.719,0.044,0.965,-81.187,85.679,0.0053141674098369,1263.22019889211,-0.005,Not Significant
Tana River,6,Combined,Total animal incidence,1.073,1.475,0.727,0.469,-1.354,3.5,0.0053141674098369,1263.22019889211,-0.005,Not Significant
Tana River,0,Individual,(Intercept),1.514,48.279,0.031,0.975,-77.905,80.933,0.00139961159674477,1334.62774407369,-0.018,Not Significant
Tana River,0,Individual,Camel incidence,0.358,1.448,0.248,0.805,-2.023,2.74,0.00139961159674477,1334.62774407369,-0.018,Not Significant
Tana River,0,Individual,Sheep incidence,,,,,,,0.00139961159674477,1334.62774407369,-0.018,
Tana River,0,Individual,Cattle incidence,,,,,,,0.00139961159674477,1334.62774407369,-0.018,
Tana River,0,Individual,Goat Incidence,-7.58,26.081,-0.291,0.772,-50.484,35.323,0.00139961159674477,1334.62774407369,-0.018,Not Significant
Tana River,1,Individual,(Intercept),-0.545,48.57,-0.011,0.991,-80.442,79.352,0.0065759746833724,1322.47729948704,-0.013,Not Significant
Tana River,1,Individual,Camel incidence,1.075,1.45,0.742,0.46,-1.309,3.46,0.0065759746833724,1322.47729948704,-0.013,Not Significant
Tana River,1,Individual,Sheep incidence,,,,,,,0.0065759746833724,1322.47729948704,-0.013,
Tana River,1,Individual,Cattle incidence,,,,,,,0.0065759746833724,1322.47729948704,-0.013,
Tana River,1,Individual,Goat Incidence,9.475,26.115,0.363,0.717,-33.484,52.435,0.0065759746833724,1322.47729948704,-0.013,Not Significant
Tana River,2,Individual,(Intercept),1.886,48.895,0.039,0.969,-78.545,82.318,0.009911517597656,1310.4518923322,-0.01,Not Significant
Tana River,2,Individual,Camel incidence,-1.453,1.452,-1,0.32,-3.842,0.937,0.009911517597656,1310.4518923322,-0.01,Not Significant
Tana River,2,Individual,Sheep incidence,,,,,,,0.009911517597656,1310.4518923322,-0.01,
Tana River,2,Individual,Cattle incidence,,,,,,,0.009911517597656,1310.4518923322,-0.01,
Tana River,2,Individual,Goat Incidence,-3.79,26.166,-0.145,0.885,-46.833,39.252,0.009911517597656,1310.4518923322,-0.01,Not Significant
Tana River,3,Individual,(Intercept),1.8,49.448,0.036,0.971,-79.541,83.142,0.00685729586442937,1299.36281320483,-0.013,Not Significant
Tana River,3,Individual,Camel incidence,1.088,1.462,0.744,0.459,-1.317,3.493,0.00685729586442937,1299.36281320483,-0.013,Not Significant
Tana River,3,Individual,Sheep incidence,,,,,,,0.00685729586442937,1299.36281320483,-0.013,
Tana River,3,Individual,Cattle incidence,,,,,,,0.00685729586442937,1299.36281320483,-0.013,
Tana River,3,Individual,Goat Incidence,9.981,26.335,0.379,0.705,-33.341,53.302,0.00685729586442937,1299.36281320483,-0.013,Not Significant
Tana River,4,Individual,(Intercept),2.133,50.047,0.043,0.966,-80.195,84.46,0.00235145221981404,1288.4025771191,-0.018,Not Significant
Tana River,4,Individual,Camel incidence,-0.113,1.472,-0.077,0.939,-2.535,2.309,0.00235145221981404,1288.4025771191,-0.018,Not Significant
Tana River,4,Individual,Sheep incidence,,,,,,,0.00235145221981404,1288.4025771191,-0.018,
Tana River,4,Individual,Cattle incidence,,,,,,,0.00235145221981404,1288.4025771191,-0.018,
Tana River,4,Individual,Goat Incidence,-12.716,26.526,-0.479,0.633,-56.351,30.92,0.00235145221981404,1288.4025771191,-0.018,Not Significant
Tana River,5,Individual,(Intercept),2.189,50.427,0.043,0.965,-80.763,85.141,0.00700673253029969,1276.48941121322,-0.013,Not Significant
Tana River,5,Individual,Camel incidence,-1.051,1.476,-0.712,0.478,-3.479,1.378,0.00700673253029969,1276.48941121322,-0.013,Not Significant
Tana River,5,Individual,Sheep incidence,,,,,,,0.00700673253029969,1276.48941121322,-0.013,
Tana River,5,Individual,Cattle incidence,,,,,,,0.00700673253029969,1276.48941121322,-0.013,
Tana River,5,Individual,Goat Incidence,11.66,26.597,0.438,0.662,-32.093,55.413,0.00700673253029969,1276.48941121322,-0.013,Not Significant
Tana River,6,Individual,(Intercept),2.246,50.931,0.044,0.965,-81.535,86.027,0.00712725236628666,1265.03593098351,-0.013,Not Significant
Tana River,6,Individual,Camel incidence,1.108,1.484,0.747,0.457,-1.333,3.549,0.00712725236628666,1265.03593098351,-0.013,Not Significant
Tana River,6,Individual,Sheep incidence,,,,,,,0.00712725236628666,1265.03593098351,-0.013,
Tana River,6,Individual,Cattle incidence,,,,,,,0.00712725236628666,1265.03593098351,-0.013,
Tana River,6,Individual,Goat Incidence,-10.218,26.731,-0.382,0.703,-54.19,33.755,0.00712725236628666,1265.03593098351,-0.013,Not Significant
Tharaka Nithi,0,Combined,(Intercept),9.215,83.274,0.111,0.912,-127.771,146.2,0.00686305010364143,1450.31038514624,-0.003,Not Significant
Tharaka Nithi,0,Combined,Total animal incidence,-14.543,17.073,-0.852,0.396,-42.629,13.542,0.00686305010364143,1450.31038514624,-0.003,Not Significant
Tharaka Nithi,1,Combined,(Intercept),8.998,82.018,0.11,0.913,-125.922,143.917,0.054681311674792,1432.57602359267,0.046,Not Significant
Tharaka Nithi,1,Combined,Total animal incidence,41.051,16.737,2.453,0.016,13.519,68.584,0.054681311674792,1432.57602359267,0.046,Significant
Tharaka Nithi,2,Combined,(Intercept),5.3,84.731,0.063,0.95,-134.083,144.684,0.00829923546384518,1424.93860286826,-0.001,Not Significant
Tharaka Nithi,2,Combined,Total animal incidence,-15.977,17.209,-0.928,0.355,-44.286,12.332,0.00829923546384518,1424.93860286826,-0.001,Not Significant
Tharaka Nithi,3,Combined,(Intercept),9.016,82.444,0.109,0.913,-126.605,144.637,0.0773086781067267,1404.71850964949,0.068,Not Significant
Tharaka Nithi,3,Combined,Total animal incidence,-48.717,16.665,-2.923,0.004,-76.13,-21.304,0.0773086781067267,1404.71850964949,0.068,Significant
Tharaka Nithi,4,Combined,(Intercept),9.677,78.078,0.124,0.902,-118.761,138.115,0.188397144809502,1379.04509137877,0.18,Not Significant
Tharaka Nithi,4,Combined,Total animal incidence,76.049,15.706,4.842,0,50.212,101.885,0.188397144809502,1379.04509137877,0.18,Significant
Tharaka Nithi,5,Combined,(Intercept),8.482,86.301,0.098,0.922,-133.483,150.448,0.0275972126730097,1385.12753413127,0.018,Not Significant
Tharaka Nithi,5,Combined,Total animal incidence,-29.103,17.276,-1.685,0.095,-57.522,-0.685,0.0275972126730097,1385.12753413127,0.018,Significant
Tharaka Nithi,6,Combined,(Intercept),8.699,86.102,0.101,0.92,-132.939,150.337,0.0511436363590225,1370.12535120058,0.042,Not Significant
Tharaka Nithi,6,Combined,Total animal incidence,-39.619,17.151,-2.31,0.023,-67.833,-11.406,0.0511436363590225,1370.12535120058,0.042,Significant
Tharaka Nithi,0,Individual,(Intercept),9.215,83.118,0.111,0.912,-127.514,145.943,0.0200100998416887,1450.88447059806,0.001,Not Significant
Tharaka Nithi,0,Individual,Camel incidence,,,,,,,0.0200100998416887,1450.88447059806,0.001,
Tharaka Nithi,0,Individual,Sheep incidence,,,,,,,0.0200100998416887,1450.88447059806,0.001,
Tharaka Nithi,0,Individual,Cattle incidence,-28.764,20.865,-1.379,0.171,-63.086,5.559,0.0200100998416887,1450.88447059806,0.001,Not Significant
Tharaka Nithi,0,Individual,Goat Incidence,16.917,31.62,0.535,0.594,-35.097,68.931,0.0200100998416887,1450.88447059806,0.001,Not Significant
Tharaka Nithi,1,Individual,(Intercept),8.998,80.274,0.112,0.911,-123.053,141.048,0.103163297601382,1428.99530272341,0.086,Not Significant
Tharaka Nithi,1,Individual,Camel incidence,,,,,,,0.103163297601382,1428.99530272341,0.086,
Tharaka Nithi,1,Individual,Sheep incidence,,,,,,,0.103163297601382,1428.99530272341,0.086,
Tharaka Nithi,1,Individual,Cattle incidence,68.358,20.057,3.408,0.001,35.365,101.351,0.103163297601382,1428.99530272341,0.086,Significant
Tharaka Nithi,1,Individual,Goat Incidence,-19.363,30.395,-0.637,0.526,-69.362,30.637,0.103163297601382,1428.99530272341,0.086,Not Significant
Tharaka Nithi,2,Individual,(Intercept),5.3,84.06,0.063,0.95,-132.979,143.579,0.0334251778044912,1424.24401917337,0.014,Not Significant
Tharaka Nithi,2,Individual,Camel incidence,,,,,,,0.0334251778044912,1424.24401917337,0.014,
Tharaka Nithi,2,Individual,Sheep incidence,,,,,,,0.0334251778044912,1424.24401917337,0.014,
Tharaka Nithi,2,Individual,Cattle incidence,-35.617,20.903,-1.704,0.091,-70.002,-1.231,0.0334251778044912,1424.24401917337,0.014,Significant
Tharaka Nithi,2,Individual,Goat Incidence,27.472,31.678,0.867,0.388,-24.638,79.582,0.0334251778044912,1424.24401917337,0.014,Not Significant
Tharaka Nithi,3,Individual,(Intercept),9.016,82.812,0.109,0.914,-127.21,145.242,0.0781767336932798,1406.62062179516,0.06,Not Significant
Tharaka Nithi,3,Individual,Camel incidence,,,,,,,0.0781767336932798,1406.62062179516,0.06,
Tharaka Nithi,3,Individual,Sheep incidence,,,,,,,0.0781767336932798,1406.62062179516,0.06,
Tharaka Nithi,3,Individual,Cattle incidence,-45.07,20.495,-2.199,0.03,-78.784,-11.356,0.0781767336932798,1406.62062179516,0.06,Significant
Tharaka Nithi,3,Individual,Goat Incidence,-56.785,31.059,-1.828,0.07,-107.877,-5.694,0.0781767336932798,1406.62062179516,0.06,Significant
Tharaka Nithi,4,Individual,(Intercept),9.677,77.962,0.124,0.901,-118.571,137.925,0.198808495597125,1379.71524542358,0.183,Not Significant
Tharaka Nithi,4,Individual,Camel incidence,,,,,,,0.198808495597125,1379.71524542358,0.183,
Tharaka Nithi,4,Individual,Sheep incidence,,,,,,,0.198808495597125,1379.71524542358,0.183,
Tharaka Nithi,4,Individual,Cattle incidence,88.678,19.201,4.618,0,57.092,120.264,0.198808495597125,1379.71524542358,0.183,Significant
Tharaka Nithi,4,Individual,Goat Incidence,48.107,29.099,1.653,0.101,0.24,95.975,0.198808495597125,1379.71524542358,0.183,Significant
Tharaka Nithi,5,Individual,(Intercept),8.482,85.375,0.099,0.921,-131.959,148.923,0.0578851135706836,1383.89996020575,0.039,Not Significant
Tharaka Nithi,5,Individual,Camel incidence,,,,,,,0.0578851135706836,1383.89996020575,0.039,
Tharaka Nithi,5,Individual,Sheep incidence,,,,,,,0.0578851135706836,1383.89996020575,0.039,
Tharaka Nithi,5,Individual,Cattle incidence,-50.642,20.925,-2.42,0.017,-85.063,-16.222,0.0578851135706836,1383.89996020575,0.039,Significant
Tharaka Nithi,5,Individual,Goat Incidence,18.549,31.71,0.585,0.56,-33.614,70.712,0.0578851135706836,1383.89996020575,0.039,Not Significant
Tharaka Nithi,6,Individual,(Intercept),8.699,75.848,0.115,0.909,-116.071,133.469,0.27113112951303,1345.4852284377,0.256,Not Significant
Tharaka Nithi,6,Individual,Camel incidence,,,,,,,0.27113112951303,1345.4852284377,0.256,
Tharaka Nithi,6,Individual,Sheep incidence,,,,,,,0.27113112951303,1345.4852284377,0.256,
Tharaka Nithi,6,Individual,Cattle incidence,18.429,18.498,0.996,0.322,-12.001,48.859,0.27113112951303,1345.4852284377,0.256,Not Significant
Tharaka Nithi,6,Individual,Goat Incidence,-168.044,28.033,-5.994,0,-214.159,-121.929,0.27113112951303,1345.4852284377,0.256,Significant
Trans Nzoia,0,Combined,(Intercept),13.381,51.577,0.259,0.796,-71.464,98.225,0.0350787469164428,1347.79307001302,0.026,Not Significant
Trans Nzoia,0,Combined,Total animal incidence,60.476,30.954,1.954,0.053,9.557,111.394,0.0350787469164428,1347.79307001302,0.026,Significant
Trans Nzoia,1,Combined,(Intercept),14.439,52.186,0.277,0.783,-71.407,100.284,0.0303315540954229,1336.7250236614,0.021,Not Significant
Trans Nzoia,1,Combined,Total animal incidence,-56.223,31.172,-1.804,0.074,-107.501,-4.945,0.0303315540954229,1336.7250236614,0.021,Significant
Trans Nzoia,2,Combined,(Intercept),14.111,53.334,0.265,0.792,-73.623,101.846,0.00635671321733303,1327.72676091884,-0.003,Not Significant
Trans Nzoia,2,Combined,Total animal incidence,-25.738,31.707,-0.812,0.419,-77.897,26.42,0.00635671321733303,1327.72676091884,-0.003,Not Significant
Trans Nzoia,3,Combined,(Intercept),13.041,53.942,0.242,0.809,-75.694,101.776,0.00261418111537186,1316.4830778796,-0.007,Not Significant
Trans Nzoia,3,Combined,Total animal incidence,16.502,31.916,0.517,0.606,-35.999,69.004,0.00261418111537186,1316.4830778796,-0.007,Not Significant
Trans Nzoia,4,Combined,(Intercept),15.57,54.431,0.286,0.775,-73.969,105.11,0.00186785455740552,1304.72619378425,-0.008,Not Significant
Trans Nzoia,4,Combined,Total animal incidence,-13.934,32.05,-0.435,0.665,-66.656,38.788,0.00186785455740552,1304.72619378425,-0.008,Not Significant
Trans Nzoia,5,Combined,(Intercept),15.473,54.55,0.284,0.777,-74.262,105.208,0.0170515546651052,1291.54844249908,0.007,Not Significant
Trans Nzoia,5,Combined,Total animal incidence,42.099,31.964,1.317,0.191,-10.481,94.68,0.0170515546651052,1291.54844249908,0.007,Not Significant
Trans Nzoia,6,Combined,(Intercept),14.227,55.489,0.256,0.798,-77.053,105.506,0.00251150606518711,1281.26510819597,-0.008,Not Significant
Trans Nzoia,6,Combined,Total animal incidence,-17.027,34.104,-0.499,0.619,-73.128,39.074,0.00251150606518711,1281.26510819597,-0.008,Not Significant
Trans Nzoia,0,Individual,(Intercept),13.381,51.577,0.259,0.796,-71.464,98.225,0.0350787469164428,1347.79307001302,0.026,Not Significant
Trans Nzoia,0,Individual,Camel incidence,,,,,,,0.0350787469164428,1347.79307001302,0.026,
Trans Nzoia,0,Individual,Sheep incidence,,,,,,,0.0350787469164428,1347.79307001302,0.026,
Trans Nzoia,0,Individual,Cattle incidence,60.476,30.954,1.954,0.053,9.557,111.394,0.0350787469164428,1347.79307001302,0.026,Significant
Trans Nzoia,0,Individual,Goat Incidence,,,,,,,0.0350787469164428,1347.79307001302,0.026,
Trans Nzoia,1,Individual,(Intercept),14.439,52.186,0.277,0.783,-71.407,100.284,0.0303315540954229,1336.7250236614,0.021,Not Significant
Trans Nzoia,1,Individual,Camel incidence,,,,,,,0.0303315540954229,1336.7250236614,0.021,
Trans Nzoia,1,Individual,Sheep incidence,,,,,,,0.0303315540954229,1336.7250236614,0.021,
Trans Nzoia,1,Individual,Cattle incidence,-56.223,31.172,-1.804,0.074,-107.501,-4.945,0.0303315540954229,1336.7250236614,0.021,Significant
Trans Nzoia,1,Individual,Goat Incidence,,,,,,,0.0303315540954229,1336.7250236614,0.021,
Trans Nzoia,2,Individual,(Intercept),14.111,53.334,0.265,0.792,-73.623,101.846,0.00635671321733303,1327.72676091884,-0.003,Not Significant
Trans Nzoia,2,Individual,Camel incidence,,,,,,,0.00635671321733303,1327.72676091884,-0.003,
Trans Nzoia,2,Individual,Sheep incidence,,,,,,,0.00635671321733303,1327.72676091884,-0.003,
Trans Nzoia,2,Individual,Cattle incidence,-25.738,31.707,-0.812,0.419,-77.897,26.42,0.00635671321733303,1327.72676091884,-0.003,Not Significant
Trans Nzoia,2,Individual,Goat Incidence,,,,,,,0.00635671321733303,1327.72676091884,-0.003,
Trans Nzoia,3,Individual,(Intercept),13.041,53.942,0.242,0.809,-75.694,101.776,0.00261418111537186,1316.4830778796,-0.007,Not Significant
Trans Nzoia,3,Individual,Camel incidence,,,,,,,0.00261418111537186,1316.4830778796,-0.007,
Trans Nzoia,3,Individual,Sheep incidence,,,,,,,0.00261418111537186,1316.4830778796,-0.007,
Trans Nzoia,3,Individual,Cattle incidence,16.502,31.916,0.517,0.606,-35.999,69.004,0.00261418111537186,1316.4830778796,-0.007,Not Significant
Trans Nzoia,3,Individual,Goat Incidence,,,,,,,0.00261418111537186,1316.4830778796,-0.007,
Trans Nzoia,4,Individual,(Intercept),15.57,54.431,0.286,0.775,-73.969,105.11,0.00186785455740552,1304.72619378425,-0.008,Not Significant
Trans Nzoia,4,Individual,Camel incidence,,,,,,,0.00186785455740552,1304.72619378425,-0.008,
Trans Nzoia,4,Individual,Sheep incidence,,,,,,,0.00186785455740552,1304.72619378425,-0.008,
Trans Nzoia,4,Individual,Cattle incidence,-13.934,32.05,-0.435,0.665,-66.656,38.788,0.00186785455740552,1304.72619378425,-0.008,Not Significant
Trans Nzoia,4,Individual,Goat Incidence,,,,,,,0.00186785455740552,1304.72619378425,-0.008,
Trans Nzoia,5,Individual,(Intercept),15.473,54.55,0.284,0.777,-74.262,105.208,0.0170515546651052,1291.54844249908,0.007,Not Significant
Trans Nzoia,5,Individual,Camel incidence,,,,,,,0.0170515546651052,1291.54844249908,0.007,
Trans Nzoia,5,Individual,Sheep incidence,,,,,,,0.0170515546651052,1291.54844249908,0.007,
Trans Nzoia,5,Individual,Cattle incidence,42.099,31.964,1.317,0.191,-10.481,94.68,0.0170515546651052,1291.54844249908,0.007,Not Significant
Trans Nzoia,5,Individual,Goat Incidence,,,,,,,0.0170515546651052,1291.54844249908,0.007,
Trans Nzoia,6,Individual,(Intercept),14.227,55.489,0.256,0.798,-77.053,105.506,0.00251150606518711,1281.26510819597,-0.008,Not Significant
Trans Nzoia,6,Individual,Camel incidence,,,,,,,0.00251150606518711,1281.26510819597,-0.008,
Trans Nzoia,6,Individual,Sheep incidence,,,,,,,0.00251150606518711,1281.26510819597,-0.008,
Trans Nzoia,6,Individual,Cattle incidence,-17.027,34.104,-0.499,0.619,-73.128,39.074,0.00251150606518711,1281.26510819597,-0.008,Not Significant
Trans Nzoia,6,Individual,Goat Incidence,,,,,,,0.00251150606518711,1281.26510819597,-0.008,
Turkana,0,Combined,(Intercept),8.405,23.651,0.355,0.723,-30.502,47.311,0.00602452087374185,1180.94596540539,-0.003,Not Significant
Turkana,0,Combined,Total animal incidence,1.348,1.69,0.798,0.427,-1.432,4.128,0.00602452087374185,1180.94596540539,-0.003,Not Significant
Turkana,1,Combined,(Intercept),8.691,23.74,0.366,0.715,-30.361,47.744,0.017227960384527,1169.74559765644,0.008,Not Significant
Turkana,1,Combined,Total animal incidence,-2.28,1.688,-1.35,0.18,-5.057,0.498,0.017227960384527,1169.74559765644,0.008,Not Significant
Turkana,2,Combined,(Intercept),6.985,23.885,0.292,0.771,-32.307,46.277,0.0191255494012654,1159.03334698613,0.01,Not Significant
Turkana,2,Combined,Total animal incidence,2.396,1.691,1.417,0.159,-0.385,5.177,0.0191255494012654,1159.03334698613,0.01,Not Significant
Turkana,3,Combined,(Intercept),8.281,24.253,0.341,0.733,-31.615,48.177,0.00517849007586489,1150.21201420303,-0.005,Not Significant
Turkana,3,Combined,Total animal incidence,-1.245,1.709,-0.729,0.468,-4.055,1.566,0.00517849007586489,1150.21201420303,-0.005,Not Significant
Turkana,4,Combined,(Intercept),8.897,24.492,0.363,0.717,-31.393,49.187,0.00445302948346939,1140.21828004039,-0.005,Not Significant
Turkana,4,Combined,Total animal incidence,-1.154,1.717,-0.672,0.503,-3.979,1.671,0.00445302948346939,1140.21828004039,-0.005,Not Significant
Turkana,5,Combined,(Intercept),7.838,24.486,0.32,0.75,-32.441,48.118,0.0236045997341855,1128.13451551653,0.014,Not Significant
Turkana,5,Combined,Total animal incidence,2.663,1.713,1.555,0.123,-0.154,5.481,0.0236045997341855,1128.13451551653,0.014,Not Significant
Turkana,6,Combined,(Intercept),8.689,24.84,0.35,0.727,-32.172,49.55,0.0147010187692096,1119.01889650177,0.005,Not Significant
Turkana,6,Combined,Total animal incidence,-2.104,1.731,-1.215,0.227,-4.951,0.744,0.0147010187692096,1119.01889650177,0.005,Not Significant
Turkana,0,Individual,(Intercept),8.405,23.797,0.353,0.725,-30.74,47.55,0.0129551297337376,1184.19728236053,-0.016,Not Significant
